cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
21,2022,8,1,100,19.79,20.06,19.93,99.9,100.1,100,23.05,23.48,23.26,0.37,0.75,31,0.16,16.46,61.78,0,-0.04
21,2022,8,1,200,19.69,19.93,19.81,99.9,100.1,100,22.92,23.29,23.09,0.31,0.6,105,0.05,326.8,74.95,0,-0.04
21,2022,8,1,300,19.52,19.89,19.65,99.9,100.1,100,22.66,23.22,22.86,0.39,0.72,257,0.17,41.5,60.23,0,0.02
21,2022,8,1,400,19.42,19.69,19.56,99.9,100.1,100,22.53,22.93,22.73,0.47,0.91,324,0.19,12.68,62.87,0,0
21,2022,8,1,500,19.48,19.79,19.61,99.9,100.1,100,22.63,23.08,22.8,0.72,1.51,421,0.33,22.42,59.35,0,-0.05
21,2022,8,1,600,19.55,19.86,19.67,98.4,100.1,99.4,22.53,23.02,22.76,0.8,1.48,522,0.17,331.4,72.1,0.93,-0.01
21,2022,8,1,700,19.55,19.79,19.65,99.8,100.1,99.9,22.71,23.09,22.85,0.52,1.44,618,0.09,51,73.37,15.13,0.68
21,2022,8,1,800,19.52,19.79,19.61,99.9,100.1,100,22.66,23.09,22.8,0.4,0.83,705,0.09,56.7,71.29,20.15,0.79
21,2022,8,1,900,19.41,19.72,19.54,99.9,100.1,100,22.53,22.98,22.7,0.31,0.53,827,0.14,145.1,60.64,20.87,0.79
21,2022,8,1,1000,19.31,19.65,19.44,99.9,100.2,99.9,22.37,22.88,22.57,0.29,0.41,921,0.14,157.3,59.31,48.8,1.93
21,2022,8,1,1100,19.38,19.68,19.49,99.9,100.1,100,22.47,22.93,22.64,0.29,0.43,1039,0.23,101,37.94,88.2,3.75
21,2022,8,1,1200,19.45,19.79,19.6,99.9,100.1,100,22.57,23.08,22.79,0.35,0.76,1141,0.14,68.83,62.7,114.7,4.94
21,2022,8,1,1300,19.45,19.89,19.69,99.9,100.1,100,22.58,23.23,22.92,0.34,0.69,1227,0.08,60.09,70.27,193.5,8.62
21,2022,8,1,1400,19.65,19.92,19.74,99.9,100.2,100,22.85,23.28,22.99,0.39,0.68,1308,0.2,75.52,56.77,116.2,5.07
21,2022,8,1,1500,19.65,19.92,19.73,99.9,100.1,100,22.85,23.29,22.98,0.32,0.52,1426,0.16,74.12,58.17,112.5,5.04
21,2022,8,1,1600,19.58,19.92,19.73,99.9,100.1,100,22.75,23.27,22.97,0.31,0.43,1506,0.23,78.69,42.89,141.3,6.68
21,2022,8,1,1700,19.55,19.92,19.71,99.9,100.1,100,22.71,23.29,22.95,0.41,0.84,1621,0.25,49.9,50.35,148.8,7.33
21,2022,8,1,1800,19.92,20.26,20.09,99.9,100.1,100,23.25,23.78,23.5,0.39,0.76,1721,0.19,40.24,57.64,143.1,7.36
21,2022,8,1,1900,19.31,20.13,19.55,96.6,100.2,99.4,21.72,23.57,22.6,0.61,0.99,1858,0.4,32.3,47.56,74.32,3.88
21,2022,8,1,2000,18.97,19.51,19.2,97.3,99.9,99,21.79,22.44,22.02,0.59,0.92,1927,0.45,23.72,38.82,5.76,0.23
21,2022,8,1,2100,19.17,19.38,19.23,99.6,100.1,99.9,22.18,22.51,22.27,0.48,0.96,2015,0.4,34.75,31.78,0,-0.05
21,2022,8,1,2200,18.97,19.38,19.21,99.8,100.1,99.9,21.87,22.51,22.23,0.46,0.84,2144,0.25,30.91,54.67,0,-0.05
21,2022,8,1,2300,18.63,18.97,18.82,99,100.1,99.8,21.35,21.94,21.66,0.57,1.27,2237,0.41,34.94,43.05,0,0.01
21,2022,8,1,2400,18.39,18.77,18.59,98.8,99.8,99.3,20.95,21.54,21.26,0.69,1.05,2314,0.57,29.7,33.42,0,0.01
21,2022,8,2,100,18.15,18.63,18.33,98.2,99.8,99.3,20.62,21.22,20.91,0.59,1.24,38,0.33,27.49,53.54,0,0.02
21,2022,8,2,200,18.19,18.97,18.47,91,98.7,96.2,19.55,20.89,20.45,0.77,1.27,200,0.41,49.77,55.23,0,0.01
21,2022,8,2,300,17.92,18.56,18.13,93.3,99.2,97.7,19.93,20.58,20.32,0.72,1.61,201,0.52,40.86,42.56,0,0.02
21,2022,8,2,400,17.61,18.09,17.88,98.5,99.3,98.9,19.96,20.5,20.25,0.55,0.91,303,0.42,25.4,39.82,0,0.03
21,2022,8,2,500,17.41,17.88,17.64,99.4,100.1,99.8,19.78,20.49,20.12,0.36,0.63,422,0.26,23.92,42.27,0,0.02
21,2022,8,2,600,17.41,17.89,17.63,99.9,100.1,99.9,19.86,20.49,20.14,0.44,0.75,534,0.16,38.06,64.94,1.49,0.09
21,2022,8,2,700,17.34,18.05,17.7,99.9,100.1,99.9,19.77,20.68,20.23,0.32,0.64,608,0.21,22.73,47.58,26.99,1.18
21,2022,8,2,800,18.02,18.63,18.29,99.9,100.2,99.9,20.64,21.5,21,0.33,0.69,751,0.06,54.17,73.89,58.18,3.12
21,2022,8,2,900,18.56,20.6,19.58,99.9,100.1,100,21.35,24.25,22.77,0.38,0.75,854,0.17,189.3,60.83,113,8.12
21,2022,8,2,1000,20.4,22.78,21.69,87.9,100,96,23.93,25.75,24.89,0.43,1.27,901,0.14,97.4,66.84,151.1,11.11
21,2022,8,2,1100,22.51,24.14,23.19,83.5,94.5,90.4,23.41,26.61,25.67,0.54,0.97,1041,0.26,142.8,58.65,1056,54.39
21,2022,8,2,1200,24.27,26.86,25.76,64.68,87.4,74.98,22.15,27.06,24.78,0.7,1.48,1127,0.34,182.8,58.09,1598,83.9
21,2022,8,2,1300,26.46,27.62,27.07,63.94,76.33,69.34,22.43,27.33,24.82,0.59,1.03,1230,0.3,236.8,56.34,1719,89.2
21,2022,8,2,1400,26.67,27.97,27.37,62.93,77.29,70.54,23.08,28.93,25.7,0.76,1.37,1315,0.62,285.1,34.98,1710,87.9
21,2022,8,2,1500,26.81,28.65,27.94,46.81,74.3,61.15,17.94,27.15,22.99,0.77,1.59,1419,0.34,228.7,60.97,1565,81.1
21,2022,8,2,1600,27.12,28.86,28.04,47.35,64.77,57.65,18.44,24.73,21.82,0.76,1.75,1526,0.29,228.3,63.68,1258,65.2
21,2022,8,2,1700,25.32,26.95,25.86,57.15,70.39,65.86,19.13,23.6,21.95,0.48,0.96,1629,0.3,332.5,49.43,335.1,21.79
21,2022,8,2,1800,24.63,25.65,25.06,66.4,72.18,69.44,21.5,22.63,22.06,0.54,0.85,1756,0.5,358.8,21.16,94.5,5.16
21,2022,8,2,1900,23.81,24.69,24.32,71.22,83.2,78.4,22.1,24.72,23.82,0.4,0.69,1804,0.33,11.5,33.04,44.91,2
21,2022,8,2,2000,22.31,23.81,23.01,82.3,91.3,87.8,24.27,25.36,24.67,0.33,0.64,2000,0.25,350.1,39.77,7.91,0.31
21,2022,8,2,2100,21.7,22.62,22.13,89.7,93.9,91.7,23.69,25.46,24.44,0.32,0.55,2001,0.21,355.6,47.55,0,-0.03
21,2022,8,2,2200,21.29,22.04,21.6,88.3,95.2,92.1,23.08,24.28,23.74,0.32,0.44,2115,0.25,329.5,36.03,0,-0.04
21,2022,8,2,2300,20.88,21.43,21.11,91.7,94.6,93.3,22.87,23.95,23.36,0.31,0.52,2248,0.28,337,26.82,0,-0.04
21,2022,8,2,2400,20.03,20.88,20.56,93.4,96,95,22.4,23.49,22.99,0.3,0.41,2304,0.21,3.21,44.21,0,-0.04
21,2022,8,3,100,19.79,20.2,19.96,95.8,98.2,96.8,22.27,22.92,22.57,0.32,0.72,49,0.25,11.7,37.34,0,-0.04
21,2022,8,3,200,19.52,20.07,19.83,95.6,97.8,96.6,22.09,22.72,22.35,0.3,0.47,108,0.2,14.01,46.13,0,-0.04
21,2022,8,3,300,18.64,19.59,19.06,97.2,99.1,98.1,21.24,22.22,21.63,0.29,0.39,214,0.18,340.8,49.96,0,-0.05
21,2022,8,3,400,18.57,19.05,18.75,99,99.9,99.4,21.22,21.94,21.5,0.34,0.52,312,0.29,2.54,29.24,0,-0.05
21,2022,8,3,500,18.36,18.91,18.56,98.4,99.6,99.1,20.81,21.75,21.16,0.36,0.83,424,0.28,13.29,38.36,0,-0.04
21,2022,8,3,600,18.06,18.43,18.22,98.6,99.7,99.3,20.51,21.09,20.77,0.34,0.59,549,0.12,4.63,65.2,1.78,0.1
21,2022,8,3,700,17.48,18.16,17.84,99.2,99.8,99.5,19.84,20.76,20.32,0.29,0.37,611,0.19,128.9,47.85,24.22,1.01
21,2022,8,3,800,17.48,18.43,17.88,99.7,100.1,99.9,19.89,21.18,20.46,0.3,0.48,726,0.08,213.1,68.63,55.19,3.22
21,2022,8,3,900,18.43,19.99,19.2,98.5,100.1,99.5,21.18,23.11,22.14,0.34,0.59,804,0.14,198.4,62.78,94.3,7.75
21,2022,8,3,1000,19.93,22.23,20.97,92.6,98.6,95.7,22.93,24.83,23.76,0.48,0.75,940,0.35,241.1,41.93,109,8.34
21,2022,8,3,1100,22.3,25.7,23.83,71.42,93.2,87,23.58,26.93,25.64,0.53,1.12,1055,0.26,190.2,57.78,1133,57.1
21,2022,8,3,1200,25.84,27.14,26.45,62.11,79.44,72.03,22.32,26.88,24.85,0.79,1.98,1139,0.19,202.6,70.45,1488,78.28
21,2022,8,3,1300,26.46,27.76,27.05,60.14,74.29,65.42,21.57,26.92,23.39,0.97,1.81,1233,0.31,250.9,66.98,1700,88.8
21,2022,8,3,1400,27.09,28.51,27.67,60.93,71.7,65.76,22.49,27.14,24.38,0.85,1.47,1351,0.45,221.9,55.51,1747,89.7
21,2022,8,3,1500,27.49,28.17,27.85,60.96,73.31,67.28,23,27.22,25.21,0.72,1.17,1458,0.33,231.9,59.63,1608,81.1
21,2022,8,3,1600,27.29,28.58,27.93,59.6,72.73,66.52,23.12,26.61,25.03,0.68,1.6,1520,0.21,29.26,67.36,1332,68.35
21,2022,8,3,1700,25.66,27.77,26.77,61.64,75.15,68.14,22.89,25.84,23.94,0.7,1.33,1635,0.25,268.9,64.87,352.6,25.29
21,2022,8,3,1800,24.93,26.09,25.43,68.51,76.67,72.95,22.63,25.14,23.7,0.62,1.28,1718,0.36,288.5,53.13,95.4,7.24
21,2022,8,3,1900,23.33,25.2,24.61,59.59,79.9,71.23,18.01,25.1,22.07,0.93,1.96,1856,0.14,303.4,74.49,79.09,4.25
21,2022,8,3,2000,20.75,23.2,21.45,71.63,83.9,78.59,19.33,21.02,20.06,1.32,2.77,1904,0.44,276.7,66.07,5.08,0.21
21,2022,8,3,2100,20.61,21.02,20.79,73.54,79.18,76.25,18.06,19.38,18.71,0.58,1.47,2007,0.34,349,52.01,0,-0.04
21,2022,8,3,2200,19.8,20.78,20.19,77.38,85.2,81.1,18.31,19.76,19.18,0.39,1.01,2142,0.27,18.17,44.52,0,-0.05
21,2022,8,3,2300,18.84,19.93,19.29,82.2,89.9,86.9,18.96,20.19,19.43,0.37,0.68,2218,0.16,330.2,60.61,0,-0.05
21,2022,8,3,2400,18.91,19.56,19.12,82.9,89.7,87.2,18.66,19.72,19.29,0.32,0.49,2301,0.26,0.4,34.02,0,-0.04
21,2022,8,4,100,19.15,19.73,19.4,82,89.5,85.4,18.61,20.21,19.24,0.3,0.44,12,0.23,347.9,40.93,0,-0.05
21,2022,8,4,200,18.64,19.39,18.98,84.4,89.3,87.2,18.73,19.6,19.12,0.3,0.52,123,0.19,30.85,49.01,0,-0.04
21,2022,8,4,300,17.89,18.64,18.24,88.8,93,90.5,18.71,19.5,18.94,0.32,0.48,213,0.22,347.7,46.4,0,-0.05
21,2022,8,4,400,17.62,18.16,17.89,90.9,93.8,92.4,18.59,19.4,18.92,0.34,0.52,348,0.23,350,47.34,0,-0.04
21,2022,8,4,500,17.14,17.82,17.48,92.4,95.2,93.6,18.5,19.12,18.69,0.34,0.53,428,0.19,350.3,53.92,0,-0.06
21,2022,8,4,600,17.07,17.48,17.22,94.5,96.4,95.4,18.57,18.99,18.74,0.34,0.72,514,0.26,24.31,37.83,1.55,0.04
21,2022,8,4,700,16.8,17.35,16.98,95.8,97.9,97.1,18.59,19.33,18.77,0.33,0.71,658,0.2,7.57,51.39,19.53,0.74
21,2022,8,4,800,17.21,18.2,17.77,95.4,97.4,96.2,19.05,20.32,19.57,0.36,0.84,740,0.12,357.5,66.11,34.84,2.44
21,2022,8,4,900,18.23,20.88,19.26,89,97,94.8,20.26,22.31,21.16,0.4,0.88,848,0.13,227.7,66.06,91.8,8.27
21,2022,8,4,1000,21.02,23.67,22.59,79.41,87.4,83.9,21.66,24.02,22.99,0.73,1.6,939,0.4,154.8,54.07,227,15.12
21,2022,8,4,1100,23.53,24.89,24,76.18,84.7,81.4,23.15,25.3,24.29,0.58,1.19,1007,0.25,138.9,60.71,843,39.91
21,2022,8,4,1200,24.93,26.66,26.07,65.92,79.45,72.98,22.9,26.28,24.62,0.9,1.85,1158,0.14,161.5,74.64,1570,81.6
21,2022,8,4,1300,25.71,27.21,26.59,56.87,72.58,65.32,20.04,24.47,22.72,1.11,2.14,1220,0.26,184.4,71.07,1804,92.7
21,2022,8,4,1400,26.67,27.87,27.29,57.35,67.9,61.85,20.13,24.22,22.43,1.07,1.88,1332,0.19,182.7,73.63,1772,90.8
21,2022,8,4,1500,26.41,27.73,27.21,58.51,71.1,64.67,21.3,25.12,23.34,0.94,1.72,1417,0.23,217.1,70.61,1570,79.59
21,2022,8,4,1600,26.88,27.83,27.36,57.49,67.12,62.08,21.08,24.13,22.6,0.86,1.56,1531,0.1,160.4,76.11,1298,65.97
21,2022,8,4,1700,25.11,27.22,26.43,61.27,74.84,68.68,21.85,25.22,23.65,0.6,1.11,1645,0.2,290,66.23,350.5,26.8
21,2022,8,4,1800,24.46,25.38,25.03,69.32,75.78,72.28,22.18,23.46,22.92,0.48,1.15,1702,0.17,12.52,64.53,76.57,5.29
21,2022,8,4,1900,23.4,24.83,24.22,71.36,80.3,75.23,21.96,23.38,22.72,0.43,1.28,1809,0.33,356.3,39.04,29.82,1.41
21,2022,8,4,2000,22.31,23.4,23.14,76.8,83.9,79.94,21.74,23.59,22.64,0.39,0.64,1929,0.31,3.21,36.79,5.39,0.19
21,2022,8,4,2100,21.77,22.31,22.03,81.8,87.3,83.5,21.66,22.83,22.12,0.39,0.59,2006,0.28,9.26,43.52,0,-0.04
21,2022,8,4,2200,21.29,22.24,21.72,83.1,92,88.4,22.19,23.56,22.95,0.34,0.64,2138,0.18,348.7,56.28,0,-0.04
21,2022,8,4,2300,21.29,21.97,21.63,86.8,91.6,89.5,22.62,23.63,23.13,0.37,0.55,2217,0.29,25.63,36.91,0,-0.04
21,2022,8,4,2400,20.47,21.22,20.79,90.5,93.8,92.4,22.31,23.09,22.67,0.34,0.55,2301,0.2,4.58,50.99,0,-0.04
21,2022,8,5,100,20.54,21.56,20.91,87.2,93.8,90.9,22.07,23.04,22.47,0.4,1.09,52,0.27,330.7,46.5,0,-0.01
21,2022,8,5,200,21.42,22.04,21.64,86.1,90.9,88.7,22.41,23.38,22.94,0.52,1.19,125,0.11,326.1,72.1,0,-0.05
21,2022,8,5,300,21.36,21.7,21.5,90,91.8,90.7,23.02,23.43,23.25,0.42,1,212,0.21,343.8,58.18,0,-0.04
21,2022,8,5,400,20.82,21.7,21.4,90.3,93.7,91.7,22.92,23.71,23.37,0.32,0.57,352,0.16,43.45,57.76,0,-0.04
21,2022,8,5,500,20.07,20.75,20.48,91.9,96.2,94.6,22.3,23.2,22.78,0.38,0.72,414,0.18,354.7,58.81,0,-0.03
21,2022,8,5,600,19.86,20.2,20.01,96.1,97.7,97,22.53,22.99,22.68,0.29,0.45,511,0.14,317.9,57.37,1.83,0.05
21,2022,8,5,700,19.86,20.2,19.99,96.5,97.2,96.8,22.42,22.94,22.62,0.29,0.41,641,0.16,16.61,54.56,26.64,1.12
21,2022,8,5,800,19.86,20.54,20.2,96.3,98,97.1,22.53,23.41,22.98,0.32,0.73,736,0.25,97.1,37.22,65.84,3.83
21,2022,8,5,900,20.54,22.58,21.53,89,96.1,93.3,23.15,24.95,23.96,0.4,0.84,841,0.1,126.6,70.43,88.1,6.79
21,2022,8,5,1000,22.58,24.69,23.63,78.83,90.8,85.1,23.62,25.75,24.79,0.62,1.03,941,0.24,158.1,63.64,142.1,11.44
21,2022,8,5,1100,24.72,27,25.85,67.68,82,77.17,23.85,26.98,25.69,0.7,1.51,1024,0.18,159.2,69.59,1284,61.86
21,2022,8,5,1200,26.46,27.82,27.2,64.76,76.8,71.23,23.84,27.61,25.68,0.86,1.56,1121,0.17,175.1,72.63,1481,79.46
21,2022,8,5,1300,23.4,26.6,24.84,72.01,96.2,83.7,24.62,28.6,26.16,0.66,1.35,1231,0.17,298.7,69.56,840,42.71
21,2022,8,5,1400,20.95,25.44,23.49,80.3,97.2,89.2,23.59,28.09,25.81,0.78,1.75,1313,0.34,301.4,60.77,472.9,24.33
21,2022,8,5,1500,20.41,23.74,21.67,95,100.1,98.8,23.3,29.25,25.64,0.46,0.83,1431,0.35,2.4,40.43,598.3,31.33
21,2022,8,5,1600,21.22,23.81,22.25,91.8,99.7,96.4,24.13,28.4,25.9,0.57,1.37,1536,0.39,318.3,45.11,228,11.71
21,2022,8,5,1700,20.75,21.9,21.46,97.1,99.9,98.8,23.94,26.13,25.28,0.54,1.05,1620,0.44,358,34.19,154.4,7.85
21,2022,8,5,1800,20.27,21.09,20.71,96.9,99.7,98.6,23.04,24.9,24.07,0.52,0.99,1737,0.39,21.33,41.47,159.5,8.34
21,2022,8,5,1900,20.17,20.61,20.36,95.3,99.2,97.1,22.65,24.08,23.22,0.33,0.52,1815,0.2,18.39,50.85,82.8,4.29
21,2022,8,5,2000,19.39,20.54,20.06,91,99.6,97.3,20.9,23.96,22.85,0.57,1.76,1936,0.2,28.36,64.97,8.02,0.36
21,2022,8,5,2100,18.84,19.32,19.03,96.7,99.9,99.2,21.56,22.1,21.83,0.52,0.89,2027,0.42,5.22,35.56,0,-0.04
21,2022,8,5,2200,19.05,19.45,19.25,97.9,100.1,99.7,21.83,22.56,22.24,0.52,1.72,2148,0.25,16.26,58.62,0,-0.04
21,2022,8,5,2300,18.84,19.38,19.1,99.1,100.1,99.7,21.7,22.39,22.03,0.37,0.68,2211,0.12,293.1,66.48,0,-0.05
21,2022,8,5,2400,18.71,19.18,18.94,99.9,100.1,100,21.55,22.24,21.87,0.45,0.95,2323,0.12,314.7,69.12,0,-0.04
21,2022,8,6,100,18.91,19.42,19.13,99.9,100.1,99.9,21.82,22.54,22.12,0.5,1.4,32,0.21,9.75,62.21,0,-0.02
21,2022,8,6,200,18.77,19.11,18.87,99.9,100.1,100,21.63,22.13,21.78,0.32,0.53,122,0.08,337.2,69.8,0,0.04
21,2022,8,6,300,18.71,18.98,18.81,99.9,100.1,100,21.55,21.94,21.7,0.31,0.61,252,0.1,250.8,67.26,0,0.02
21,2022,8,6,400,18.5,18.84,18.72,99.9,100.1,99.9,21.27,21.77,21.57,0.29,0.49,328,0.22,203.2,41.63,0,0.03
21,2022,8,6,500,18.43,18.84,18.56,99.9,100.1,99.9,21.18,21.75,21.36,0.28,0.29,411,0.21,103.2,39.54,0,0.02
21,2022,8,6,600,18.43,18.91,18.58,99.9,100.2,100,21.18,21.87,21.39,0.31,0.63,513,0.26,215.6,30.71,1.64,0.1
21,2022,8,6,700,18.77,19.25,18.94,99.9,100.1,100,21.63,22.32,21.87,0.28,0.28,601,0.27,149.2,16.4,31.59,1.55
21,2022,8,6,800,19.11,19.66,19.46,99.9,100.1,100,22.09,22.9,22.6,0.29,0.41,759,0.23,154.7,37.13,104.6,5.53
21,2022,8,6,900,19.65,20.4,20.03,99.9,100.1,100,22.86,23.98,23.41,0.3,0.45,830,0.13,179.6,60.76,201.7,10.57
21,2022,8,6,1000,20.27,21.28,20.66,99.9,100.2,100,23.74,25.28,24.33,0.4,1.03,953,0.13,184.2,67.11,315.9,16.67
21,2022,8,6,1100,21.28,22.64,22.12,90.3,100,97.5,24.32,27.03,25.95,0.51,1.29,1018,0.25,31.24,58.16,635.2,29.72
21,2022,8,6,1200,21.97,24.72,23.16,84.9,99.4,95.1,25.49,28.37,26.93,0.51,1.4,1148,0.32,21.12,49.82,1017,52.41
21,2022,8,6,1300,23.2,25.06,24.43,74.89,93.5,85.4,22.19,28.39,26.15,0.91,1.79,1254,0.31,315.3,66.09,947,48.66
21,2022,8,6,1400,20.4,23.2,21.21,76.39,99.2,94.2,21.18,24.31,23.67,0.64,1.25,1301,0.54,4.52,31.91,154.1,7.91
21,2022,8,6,1500,20.34,21.19,20.65,99.1,100.1,99.7,23.65,25.16,24.27,0.36,0.85,1404,0.2,10.83,54.65,144.4,7.31
21,2022,8,6,1600,21.01,23.19,21.95,93,100.1,98.9,24.84,27.88,26.05,0.47,1.17,1529,0.21,222.6,60.4,726.6,37.43
21,2022,8,6,1700,22.18,23.67,22.87,86,95.2,92.3,24.41,27.01,25.71,0.42,0.95,1619,0.1,263.1,70.61,439.3,26.73
21,2022,8,6,1800,22.04,22.79,22.36,90.6,97.1,94,24.63,26.38,25.38,0.45,0.91,1723,0.29,37.81,48.13,226.2,11.61
21,2022,8,6,1900,21.9,22.51,22.34,91.2,95,93.4,24.66,25.8,25.2,0.34,0.52,1809,0.33,2.48,18.1,89.5,4.65
21,2022,8,6,2000,21.28,21.97,21.6,92.8,96.8,94.8,23.92,24.95,24.45,0.37,0.67,1945,0.34,3.8,23.29,7.88,0.43
21,2022,8,6,2100,20.54,21.22,20.93,93.8,96.9,95.2,22.75,24.36,23.56,0.41,0.65,2004,0.34,339.5,33.57,0,0.04
21,2022,8,6,2200,19.96,20.68,20.38,89,94.3,91.7,21.23,22.8,21.96,0.39,0.68,2121,0.25,354.4,48.25,0,0.03
21,2022,8,6,2300,19.65,20.61,20.15,86.9,94.9,90.2,20.68,22.1,21.26,0.46,0.88,2242,0.27,341,51.65,0,0.02
21,2022,8,6,2400,19.72,20.13,19.9,89,92.8,90.8,20.72,21.68,21.1,0.43,1.08,2332,0.3,20.06,43.65,0,0.03
21,2022,8,7,100,18.7,19.93,19.17,89.8,98,95.7,20.86,21.75,21.23,0.34,0.61,38,0.24,14.97,44.35,0,0.03
21,2022,8,7,200,18.43,18.77,18.5,97.5,99.2,98.6,20.75,21.19,20.99,0.37,0.56,136,0.27,354.8,42.57,0,0.02
21,2022,8,7,300,18.19,18.57,18.33,98.6,99.8,99.2,20.67,21.16,20.89,0.33,0.67,247,0.18,348.7,54.26,0,0.03
21,2022,8,7,400,18.02,18.36,18.17,99.2,100.1,99.8,20.56,21.12,20.79,0.32,0.48,338,0.18,4.43,52.95,0,0.02
21,2022,8,7,500,17.62,18.16,17.91,99.7,100.1,99.9,20.12,20.86,20.49,0.32,0.49,434,0.05,44.34,73.67,0,0.02
21,2022,8,7,600,17.21,17.62,17.37,99.7,100.1,99.9,19.61,20.12,19.81,0.29,0.39,527,0.06,265.1,71.68,2.32,0.16
21,2022,8,7,700,17.34,17.89,17.57,99.9,100.1,99.9,19.78,20.5,20.06,0.3,0.47,615,0.13,95.3,61.54,41.77,2.07
21,2022,8,7,800,17.55,18.23,17.84,99.9,100.1,99.9,20.03,20.94,20.41,0.29,0.55,719,0.24,178.6,33.77,90,4.78
21,2022,8,7,900,18.09,19.24,18.64,99.9,100.1,100,20.74,22.29,21.47,0.33,0.6,813,0.25,202.1,39.64,186.1,10.6
21,2022,8,7,1000,19.24,21.86,20.43,92.8,100.1,98.8,22.28,25.03,23.71,0.43,0.75,919,0.17,137.8,62.67,257.5,16.52
21,2022,8,7,1100,21.89,24.48,23.25,79.58,94.2,87.8,22.98,26.1,25,0.64,1.15,1035,0.17,154.8,69.64,1156,62.29
21,2022,8,7,1200,24.41,26.52,25.3,69.38,84.5,76.91,22.52,26.53,24.78,0.67,1.49,1137,0.12,173,73.46,1514,77.21
21,2022,8,7,1300,26.39,27.48,26.91,62.92,77.07,70.06,22.08,27.54,24.84,0.62,1.13,1201,0.2,169.5,66.73,1638,83.2
21,2022,8,7,1400,26.33,27.96,27.3,58.91,76.47,67.42,21.52,26.88,24.45,0.61,1.45,1310,0.24,190.3,63.23,1490,75.99
21,2022,8,7,1500,24.49,27.59,26.39,66.2,81.6,73.49,23.14,27.74,25.26,0.61,1.45,1429,0.27,264.6,60.52,893,45.68
21,2022,8,7,1600,21.77,24.43,22.82,78.03,96.3,88.2,22.55,26.27,24.47,0.66,1.56,1503,0.54,10.8,34.52,300.2,15.44
21,2022,8,7,1700,20.27,21.7,20.73,93.4,98.7,96.4,22.8,24.26,23.57,0.48,0.84,1602,0.39,5.3,35.69,67.06,3.45
21,2022,8,7,1800,20.27,20.82,20.55,93.8,98.9,97.4,22.67,24,23.55,0.48,1.56,1717,0.24,344.6,56.91,90.6,5.06
21,2022,8,7,1900,20.07,20.48,20.28,94.3,97.7,95.9,22.22,23.51,22.8,0.29,0.41,1803,0.28,7.93,18.12,45.24,2.46
21,2022,8,7,2000,19.93,20.14,20.02,95.7,98.1,97.4,22.43,23.1,22.79,0.28,0.29,1904,0.25,342.3,28.1,3.37,0.17
21,2022,8,7,2100,19.86,20.27,20.03,98,98.7,98.3,22.75,23.39,23.02,0.29,0.33,2025,0.22,1.88,39.67,0,-0.03
21,2022,8,7,2200,19.52,20.13,19.76,98.2,99.2,98.7,22.41,23.34,22.73,0.32,0.49,2103,0.15,346.6,59.7,0,-0.05
21,2022,8,7,2300,19.31,19.73,19.42,98.7,99.9,99.3,22.16,22.85,22.38,0.32,0.47,2247,0.24,323.4,41.2,0,0
21,2022,8,7,2400,18.91,19.66,19.26,97.5,99,98.3,21.39,22.49,21.94,0.32,0.43,2301,0.16,15.9,57.73,0,-0.02
21,2022,8,8,100,18.5,19.15,18.73,98.6,99.7,99.3,21.16,21.98,21.45,0.29,0.41,6,0.15,316.2,55.69,0,0.03
21,2022,8,8,200,18.16,18.78,18.46,99.4,100.1,99.8,20.78,21.64,21.2,0.3,0.47,200,0.21,7.11,45.4,0,0.03
21,2022,8,8,300,17.92,18.26,18.05,99.7,100.1,99.9,20.52,20.99,20.68,0.29,0.4,238,0.2,13.51,46.07,0,0.03
21,2022,8,8,400,17.79,18.03,17.9,99.9,100.1,100,20.34,20.67,20.49,0.28,0.4,332,0.22,3.83,39.68,0,0.03
21,2022,8,8,500,17.82,18.13,17.94,99.9,100.1,100,20.38,20.82,20.54,0.29,0.36,404,0.26,12.55,24.83,0,0.04
21,2022,8,8,600,17.75,17.99,17.87,99.9,100.1,99.9,20.31,20.63,20.45,0.28,0.35,533,0.18,0.13,47.81,1.62,0.11
21,2022,8,8,700,17.89,18.43,18.13,99.9,100.1,100,20.47,21.21,20.79,0.29,0.49,602,0.09,247.1,68.08,41.82,2.21
21,2022,8,8,800,18.3,18.84,18.62,99.9,100.1,99.9,21,21.76,21.44,0.32,0.55,746,0.05,95.3,74.5,76.89,4.29
21,2022,8,8,900,18.8,20.54,19.63,98.9,100.1,99.8,21.68,23.89,22.81,0.38,1.04,853,0.23,152.7,51.1,148.2,8.85
21,2022,8,8,1000,20.54,21.93,21.22,94.6,98.9,96.8,23.7,25.24,24.4,0.52,1.12,944,0.26,175.9,57.33,131.1,10.43
21,2022,8,8,1100,22.03,24.34,22.97,82.2,96.2,91.5,24.31,26.76,25.63,0.62,1.03,1036,0.37,190,51.26,1085,61.3
21,2022,8,8,1200,24.41,27,25.92,67.41,83.5,76.29,22.97,28.33,25.52,0.72,1.52,1140,0.29,202.6,62.8,1664,84.9
21,2022,8,8,1300,23.27,26.6,25.42,67.28,93.5,78.81,23.42,26.89,25.52,0.5,1.13,1207,0.14,271.9,68.45,684.3,35.15
